UserId,Qtag,AnsweredDate,Top_user,QId
10,bookmarks|firefox-for-android,2010-10-01 01:45:50.007,10,1795
475,fring|skype,2010-10-01 05:36:59.177,475,1800
354,fring|skype,2010-10-01 05:43:40.880,475,1800
57,applications|security,2010-10-01 12:54:11.493,57,1793
10,rom|rom-flashing|updates,2010-10-01 15:04:34.933,10,1810
156,applications|security,2010-10-01 15:11:17.063,57,1793
10,media-player|video,2010-10-01 16:03:48.787,10,1816
10,camera-flash|hardware,2010-10-01 17:53:46.917,10,1819
137,camera-flash|hardware,2010-10-01 18:07:30.617,10,1819
470,camera-flash|hardware,2010-10-01 18:11:32.200,10,1819
47,samsung-galaxy-s|usb,2010-10-01 18:26:42.327,137,1821
137,samsung-galaxy-s|usb,2010-10-01 18:28:33.850,137,1821
47,camera|front-camera|samsung-galaxy-s,2010-10-01 18:56:55.433,156,1805
175,app-widgets|rss,2010-10-01 19:05:48.283,175,1829
354,app-widgets|rss,2010-10-01 20:14:24.033,175,1829
9,mobile-network|verizon,2010-10-01 21:08:29.973,9,1834
354,contacts|facebook|samsung-galaxy-spica|sync,2010-10-01 22:55:20.087,354,1838
137,google-account|sync,2010-10-02 03:19:44.513,137,1841
10,facebook,2010-10-02 06:00:15.877,10,1846
10,email|notifications|outlook,2010-10-02 06:02:44.047,67,1845
10,google-analytics,2010-10-02 06:05:14.697,594,1844
10,2.2-froyo,2010-10-02 06:15:16.690,10,1843
65,google-maps-navigation|gps|navigation,2010-10-02 13:00:58.363,65,1854
71,google-maps-navigation|gps|navigation,2010-10-02 13:11:32.197,65,1854
10,2.1-eclair|live-wallpaper|samsung-galaxy-apollo,2010-10-02 13:40:54.570,10,1851
156,camera|front-camera|samsung-galaxy-s,2010-10-02 14:07:13.860,156,1805
15,video,2010-10-02 15:27:50.507,15,1818
137,podcast,2010-10-03 00:12:26.257,137,1861
602,2.1-eclair|clock|screen,2010-10-03 10:47:56.757,602,1865
137,samsung-galaxy-spica|screen-protector|touchscreen,2010-10-03 16:00:18.863,137,1852
65,vpn,2010-10-03 16:30:11.947,65,1876
137,voicemail,2010-10-03 17:09:00.137,137,1878
137,custom-roms,2010-10-03 17:42:41.317,137,1874
63,wi-fi,2010-10-03 23:13:06.460,63,1867
63,alarm,2010-10-03 23:22:58.637,63,1807
15,2.1-eclair|battery-life|charging,2010-10-04 03:09:04.623,15,1887
63,2.1-eclair|2.2-froyo|google-play-store,2010-10-04 09:34:49.203,63,1891
45,sensors|touchscreen,2010-10-04 14:53:54.133,156,1894
45,voice-command,2010-10-04 14:56:07.550,1576,1839
624,gps|maps|offline,2010-10-04 17:11:02.423,501,591
137,music,2010-10-04 17:57:52.440,137,1898
621,browser-add-ons|google-chrome-to-phone|sync,2010-10-04 18:35:09.887,10,1742
113,linux|sync,2010-10-05 00:52:12.277,156,1907
113,audio|samsung-galaxy-s,2010-10-05 09:53:35.013,428,1909
288,camera|settings,2010-10-05 11:40:43.233,10,89
428,audio|samsung-galaxy-s,2010-10-05 11:46:46.243,428,1909
631,camera|settings,2010-10-05 11:48:41.027,10,89
156,linux|sync,2010-10-05 12:28:42.647,156,1907
267,linux|sync,2010-10-05 13:44:10.203,156,1907
65,internet|security,2010-10-05 15:40:32.803,137,1924
335,camera|front-camera|samsung-galaxy-s,2010-10-05 15:59:25.957,156,1805
137,internet|security,2010-10-05 16:14:47.087,137,1924
10,unrooting,2010-10-05 18:51:15.203,10,1934
639,browser-add-ons|google-chrome-to-phone|sync,2010-10-05 18:54:58.960,10,1742
639,browser-add-ons|google-chrome-to-phone|sync,2010-10-05 18:59:58.627,10,1742
75,camera|front-camera|samsung-galaxy-s,2010-10-05 21:51:11.507,156,1805
176,camera|front-camera|samsung-galaxy-s,2010-10-06 00:50:03.187,156,1805
646,skype,2010-10-06 13:33:04.733,267,1949
10,networking,2010-10-06 15:36:23.063,10,1957
10,nexus-one|ota-update|root-access|updates,2010-10-06 17:50:43.587,205,1960
10,motorola-droid|tethering|wi-fi|wifi-hotspot|wifi-tethering,2010-10-06 20:52:20.060,10,1962
65,qr-code,2010-10-06 21:58:52.827,137,1964
137,qr-code,2010-10-06 22:00:41.437,137,1964
270,applications|side-loading,2010-10-07 01:28:45.190,660,1967
531,2.2-froyo|application-autoupdate|applications,2010-10-07 04:08:35.873,531,1970
199,2.2-froyo|application-autoupdate|applications,2010-10-07 04:12:24.167,531,1970
137,applications|google-play-store|samsung-galaxy-s,2010-10-07 07:24:49.910,139,1975
197,samsung-galaxy-s|video,2010-10-07 09:35:13.143,137,1971
602,gps|gps-tracking,2010-10-07 10:28:10.490,602,1980
137,gps|gps-tracking,2010-10-07 10:30:21.583,602,1980
10,gps|gps-tracking,2010-10-07 12:59:47.257,602,1980
10,samsung-galaxy-s|video,2010-10-07 13:08:04.257,137,1971
10,2.2-froyo|application-autoupdate|applications,2010-10-07 13:10:35.437,531,1970
10,qr-code,2010-10-07 13:11:36.773,137,1964
660,applications|side-loading,2010-10-07 13:55:13.910,660,1967
661,sleep,2010-10-07 15:37:14.777,10,1774
602,2.2-froyo|application-autoupdate|applications,2010-10-07 19:13:51.467,531,1970
664,downloading|dropbox|sync,2010-10-07 21:31:18.993,267,1120
98,2.1-eclair|2.1-eclair|keyboard|samsung-galaxy-s|swype,2010-10-08 00:07:31.903,1856,2007
219,contacts|htc,2010-10-08 01:59:32.293,219,2006
219,2.2-froyo|application-autoupdate|applications,2010-10-08 02:02:30.583,531,1970
366,bookmarks,2010-10-08 03:03:50.557,15,1435
15,2.2-froyo|browser|htc-desire,2010-10-08 10:21:46.627,15,2012
37,qr-code,2010-10-08 10:33:03.487,137,1964
137,applications,2010-10-08 11:24:51.793,137,2016
176,google-play-store|paid-apps,2010-10-08 11:55:35.307,19,2019
135,2.1-eclair|2.1-eclair|keyboard|samsung-galaxy-s|swype,2010-10-08 12:27:36.230,1856,2007
19,google-play-store|paid-apps,2010-10-08 12:30:24.820,19,2019
267,2.1-eclair|applications|samsung-galaxy-s,2010-10-08 13:16:14.093,137,2018
602,home-screen|wallpaper,2010-10-08 15:03:25.773,137,2026
267,2.1-eclair|gmail|samsung-galaxy-s,2010-10-08 16:01:25.963,594,2028
219,2.1-eclair|applications|samsung-galaxy-s,2010-10-08 16:31:26.253,137,2018
182,2.1-eclair|google-play-store|security,2010-10-08 16:41:39.033,182,2013
10,automation|locale|settings|tasker,2010-10-08 19:28:50.037,10,2032
137,home-screen|wallpaper,2010-10-08 20:13:22.753,137,2026
137,2.1-eclair|applications|samsung-galaxy-s,2010-10-08 20:40:10.007,137,2018
482,2.1-eclair|applications|samsung-galaxy-s,2010-10-08 23:40:14.940,137,2018
680,screen|settings,2010-10-09 11:51:50.887,137,2040
363,screen|settings,2010-10-09 13:34:15.393,137,2040
135,2.1-eclair|applications|samsung-galaxy-s,2010-10-09 14:03:56.680,137,2018
135,2.1-eclair|gmail|samsung-galaxy-s,2010-10-09 14:25:07.413,594,2028
137,screen|settings,2010-10-09 17:11:22.750,137,2040
192,battery|car-dock|charging|motorola-droid,2010-10-09 17:21:57.397,116,418
15,2.2-froyo|application-autoupdate|google-play-store,2010-10-09 18:13:55.263,15,2051
267,2.2-froyo|application-autoupdate|google-play-store,2010-10-09 21:41:26.273,15,2051
137,camera,2010-10-09 23:45:03.270,137,2042
137,samsung-galaxy-s|video,2010-10-10 00:22:26.450,137,1971
137,2.2-froyo,2010-10-10 00:57:35.630,137,2058
531,2.1-eclair|applications|samsung-galaxy-s,2010-10-10 01:08:28.283,137,2018
602,htc-desire-z,2010-10-10 17:25:56.717,798,2062
602,screen-brightness|settings,2010-10-10 17:30:06.337,354,2063
354,screen-brightness|settings,2010-10-10 18:01:59.297,354,2063
267,insufficient-memory|internal-storage,2010-10-10 20:00:58.077,267,2065
423,insufficient-memory|internal-storage,2010-10-10 20:29:23.350,267,2065
79,contacts|htc-sense,2010-10-11 01:47:10.693,79,2080
37,2.1-eclair|facebook|photos,2010-10-11 09:07:04.987,37,2083
3,applications|google-play-store|samsung-galaxy-s,2010-10-11 11:34:11.217,139,1975
267,browser|home-screen-shortcuts,2010-10-11 12:52:50.007,267,2086
10,2.1-eclair|facebook|photos,2010-10-11 12:56:34.500,37,2083
10,external-sd|performance,2010-10-12 11:40:44.660,10,2097
10,external-sd|htc-evo|performance,2010-10-12 12:59:56.707,10,2096
67,exchange|sync|vpn,2010-10-12 18:59:12.343,3818,2105
135,google-maps|google-play-store|offline-map,2010-10-12 19:23:45.987,135,2109
708,cyanogenmod|performance|system,2010-10-12 21:48:09.137,708,2108
139,applications|google-play-store|samsung-galaxy-s,2010-10-12 23:25:07.243,139,1975
382,home-screen|htc-evo|htc-sense,2010-10-12 23:51:57.553,382,2107
382,htc-droid-incredible|multitasking|recents-screen|task-management,2010-10-13 03:07:27.303,482,2106
594,2.1-eclair|gmail|samsung-galaxy-s,2010-10-13 11:57:09.900,594,2028
15,2.1-eclair|home-screen|home-screen-shortcuts,2010-10-13 12:15:05.173,15,2122
10,2.1-eclair|home-screen|home-screen-shortcuts,2010-10-13 12:54:51.027,15,2122
363,2.1-eclair|home-screen|home-screen-shortcuts,2010-10-13 13:33:38.670,15,2122
267,applications|geolocation|lost-phone|security,2010-10-13 19:51:48.680,267,2492
482,htc-droid-incredible|multitasking|recents-screen|task-management,2010-10-13 20:30:24.373,482,2106
65,google-play-store,2010-10-13 21:29:50.347,65,2138
288,screen|settings,2010-10-13 21:46:24.903,137,2040
137,2.1-eclair|google-play-store|samsung-galaxy-s,2010-10-13 22:25:07.520,137,2137
382,google-play-store,2010-10-13 23:47:59.073,382,2141
531,2.1-eclair|google-play-store|samsung-galaxy-s,2010-10-14 00:27:20.820,137,2137
382,google-play-store|search,2010-10-14 03:03:56.700,382,2146
111,google-account|password,2010-10-14 10:03:15.610,111,2098
725,camera|settings,2010-10-14 14:44:02.437,10,89
135,applications|instant-messaging|xmpp,2010-10-14 15:12:45.633,468,2145
468,applications|instant-messaging|xmpp,2010-10-14 16:46:37.133,468,2145
729,2.2-froyo|motorola-droid-x,2010-10-14 20:31:15.040,729,2168
267,2.2-froyo|motorola-droid-x,2010-10-14 20:32:32.853,729,2168
49,automation|cloud|photos|sync,2010-10-14 21:12:22.577,297,2172
267,automation|cloud|photos|sync,2010-10-14 21:13:44.157,297,2172
727,backup|remote-control|restore,2010-10-14 21:51:15.550,34,390
15,app-widgets|contacts|htc-evo,2010-10-15 01:39:25.463,15,2178
482,battery-life|tablet,2010-10-15 03:44:07.607,727,2165
137,automation|cloud|photos|sync,2010-10-15 07:51:59.290,297,2172
10,rooting,2010-10-15 12:47:10.707,10,2183
727,tablet|usb-connection-mode,2010-10-15 13:48:03.250,727,2166
26,ebook-reader|pdf,2010-10-15 15:06:59.040,1250,2188
67,email|exchange|nexus-one|settings|vpn,2010-10-15 17:48:30.710,67,2194
10,battery-life|hardware,2010-10-15 18:42:26.810,10,2193
45,2.2-froyo|browser|htc-desire,2010-10-15 23:20:18.737,15,2012
63,2.2-froyo|motorola-droid-x,2010-10-16 07:33:48.030,63,2203
219,automation|cloud|photos|sync,2010-10-16 12:40:19.063,297,2172
10,applications|nexus-one|root-access,2010-10-16 13:50:02.383,10,2207
10,app2sd|applications|sd-card,2010-10-16 14:06:40.847,86,2208
86,app2sd|applications|sd-card,2010-10-16 14:22:08.237,86,2208
727,battery-life|tablet,2010-10-16 21:24:30.757,727,2165
139,camera|motorola-droid|motorola-milestone,2010-10-17 04:28:23.367,139,1194
482,google-maps|search,2010-10-17 09:18:07.770,482,2218
758,htc-droid-incredible|multitasking|recents-screen|task-management,2010-10-17 19:14:39.183,482,2106
760,google-maps,2010-10-17 23:12:05.093,760,2231
475,email|notifications|outlook,2010-10-18 06:31:53.857,67,1845
156,2.2-froyo|internet|networking|tethering,2010-10-18 15:42:48.057,724,2242
80,2.2-froyo|internet|networking|tethering,2010-10-18 16:01:51.563,724,2242
724,downloading|files,2010-10-18 16:57:06.257,724,2245
724,2.2-froyo|internet|networking|tethering,2010-10-18 17:05:13.193,724,2242
288,samsung-galaxy-s|video,2010-10-18 19:17:47.063,288,1180
15,auto-correct|settings|sms,2010-10-19 01:07:30.987,15,2252
126,email|gmail,2010-10-19 04:28:19.980,81,2246
136,downloading|files,2010-10-19 09:03:12.580,724,2245
98,2.2-froyo|archos-gen8|settings|wi-fi,2010-10-19 11:39:43.913,98,2264
494,2.2-froyo|archos-gen8|settings|wi-fi,2010-10-19 14:05:43.743,98,2264
783,2.2-froyo|archos-gen8|settings|wi-fi,2010-10-19 15:23:48.973,98,2264
10,2.2-froyo|archos-gen8|settings|wi-fi,2010-10-19 20:49:00.773,98,2264
789,android-versions,2010-10-19 23:37:43.043,65,1629
81,email|gmail,2010-10-20 01:44:15.573,81,2246
482,geolocation|google-maps|gps,2010-10-20 04:37:55.723,482,2280
792,sprint|uninstallation,2010-10-20 07:48:09.793,792,1559
98,2.2-froyo|home-screen-shortcuts|launcherpro,2010-10-20 12:39:08.053,98,2288
10,boot|htc-dream,2010-10-20 13:09:24.230,10,2289
10,2.2-froyo|battery-life|force-close,2010-10-20 14:57:27.280,504,2293
504,2.2-froyo|battery-life|force-close,2010-10-20 15:42:54.877,504,2293
382,contact-shortcut|contacts|home-screen|home-screen-shortcuts|samsung-galaxy-s,2010-10-20 17:45:06.833,382,1932
789,geolocation|google-maps|gps,2010-10-21 00:51:17.060,482,2280
789,ios,2010-10-21 01:27:04.150,789,2297
15,insufficient-memory|internal-storage|performance,2010-10-21 12:21:30.890,15,2305
267,2.2-froyo|updates,2010-10-21 14:27:37.913,267,2317
10,insufficient-memory|internal-storage|performance,2010-10-21 15:16:44.240,15,2305
482,ram,2010-10-22 08:46:48.183,482,2310
170,insufficient-memory|internal-storage|performance,2010-10-22 09:50:29.690,15,2305
98,archos-gen8|wi-fi,2010-10-22 12:47:33.027,98,2335
267,2.1-eclair|facebook|notifications,2010-10-22 13:29:22.503,267,2331
693,ram,2010-10-22 13:52:27.423,482,2310
156,2.1-eclair|facebook|notifications,2010-10-22 14:40:43.607,267,2331
10,2.1-eclair|facebook,2010-10-22 15:34:03.183,10,2342
156,external-sd|windows,2010-10-22 16:19:06.917,156,2346
156,keyboard|samsung-galaxy-s|swype,2010-10-22 16:24:01.427,156,1689
15,images,2010-10-22 20:25:34.543,15,2354
267,images,2010-10-22 20:32:45.463,15,2354
267,drm|motorola-droid|music,2010-10-22 20:57:45.200,267,96
792,file-sharing|files|wi-fi|windows,2010-10-23 00:14:45.930,137,2359
828,browser|images,2010-10-23 03:39:46.260,828,2357
267,zte-blade,2010-10-23 03:58:20.433,267,2363
267,2.1-eclair|documentation,2010-10-23 04:33:31.713,267,2366
137,file-sharing|files|wi-fi|windows,2010-10-23 07:56:11.337,137,2359
219,google-talk,2010-10-24 01:15:44.647,798,2379
137,customization|fonts,2010-10-24 03:57:04.020,14080,2202
199,app-widgets,2010-10-24 17:52:00.823,137,2386
137,app-widgets,2010-10-24 19:36:13.807,137,2386
199,file-system|wi-fi,2010-10-25 03:40:30.890,793,2392
267,google-maps|google-maps-navigation|home-screen-shortcuts,2010-10-25 04:32:52.137,267,2396
793,file-system|wi-fi,2010-10-25 06:42:07.033,793,2392
10,applications|cyanogenmod|motorola-droid,2010-10-25 14:45:27.610,10,2403
401,calendar|motorola-droid,2010-10-25 15:24:11.820,267,571
137,auto-rotation|screen,2010-10-25 16:41:25.920,137,2405
330,encryption|security|wi-fi,2010-10-25 17:41:40.827,45,429
335,2.2-froyo|nexus-one|wi-fi,2010-10-25 19:29:17.767,868,2408
475,notification-icons|settings|wi-fi,2010-10-26 05:35:24.860,475,2415
798,google-talk,2010-10-26 15:53:08.727,798,2379
798,google-account|sync,2010-10-26 16:07:23.770,137,1841
121,angry-birds|backup,2010-10-27 10:28:38.417,121,2432
868,2.2-froyo|nexus-one|wi-fi,2010-10-27 11:22:16.943,868,2408
868,ssh,2010-10-27 11:33:40.163,810,2327
15,google-account|google-play-store|sync,2010-10-27 12:56:31.047,10,2437
199,google-account|google-play-store|sync,2010-10-27 13:22:34.233,10,2437
10,google-account|google-play-store|sync,2010-10-27 14:41:58.147,10,2437
531,2.2-froyo|nexus-one|wi-fi,2010-10-27 17:14:32.603,868,2408
10,3g|app-widgets|battery-life,2010-10-27 18:09:50.913,10,2445
86,applications|open-source,2010-10-27 21:33:06.007,3550,2453
86,tasker|windows,2010-10-27 21:36:45.097,86,2454
877,applications|open-source,2010-10-27 23:29:41.060,3550,2453
780,motorola-milestone|wi-fi,2010-10-28 12:20:53.373,306,1274
739,cyanogenmod|keyboard|motorola-droid|swype,2010-10-28 13:38:07.140,10,2468
294,2.2-froyo|gps|samsung-galaxy-s,2010-10-28 14:43:54.363,294,2462
49,angry-birds|backup,2010-10-28 15:08:49.817,121,2432
798,3g|htc-desire|settings,2010-10-28 16:19:10.030,798,2274
199,2.2-froyo|gps|samsung-galaxy-s,2010-10-28 16:52:35.183,294,2462
798,htc-desire-z,2010-10-28 17:07:51.673,798,2062
371,2.2-froyo|gps|samsung-galaxy-s,2010-10-29 00:53:03.123,294,2462
219,2.2-froyo|gps|samsung-galaxy-s,2010-10-29 01:50:38.363,294,2462
475,applications|geolocation|lost-phone|security,2010-10-29 05:24:12.140,267,2492
793,applications|geolocation|lost-phone|security,2010-10-29 06:21:23.307,267,2492
267,exchange|outlook|pop3,2010-10-29 13:30:17.240,267,2498
267,applications|geolocation|lost-phone|security,2010-10-29 13:37:38.083,267,2492
9,linux|tethering,2010-10-29 20:03:22.453,9,2486
903,default-applications|htc-hero|sms,2010-10-29 21:22:15.033,903,2509
482,drawing|motorola-droid-x|stylus|touchscreen,2010-10-29 22:12:54.720,482,2490
219,geolocation|google-latitude,2010-10-30 01:27:17.650,791,2516
905,drawing|motorola-droid-x|stylus|touchscreen,2010-10-30 04:55:12.037,482,2490
482,2.1-eclair|calendar|samsung-galaxy-s,2010-10-30 06:29:29.300,482,2519
15,adobe-air|applications,2010-10-30 11:39:50.953,15,2513
135,exchange|outlook|pop3,2010-10-30 12:01:16.620,267,2498
219,dictionary|swype,2010-10-30 14:13:20.627,3112,2524
20,default-applications|htc-hero|sms,2010-10-30 17:28:28.283,903,2509
137,drawing|motorola-droid-x|stylus|touchscreen,2010-10-30 20:15:50.617,482,2490
137,adobe-air|applications,2010-10-30 21:23:58.557,15,2513
137,adobe-air|applications,2010-10-30 21:31:09.103,15,2513
121,2.1-eclair|htc-hero|photos,2010-10-31 02:31:02.553,121,2528
121,applications,2010-10-31 10:01:26.223,121,2538
10,applications,2010-10-31 12:27:05.227,121,2538
10,2.2-froyo|cyanogenmod|motorola-droid|usb,2010-10-31 17:08:42.823,10,2544
139,2.2-froyo|cyanogenmod|motorola-droid|usb,2010-10-31 17:40:04.540,10,2544
121,home-screen|htc-evo|htc-sense,2010-11-01 01:02:09.300,382,2107
199,settings|wallpaper,2010-11-01 07:52:59.370,199,2550
874,hardware,2010-11-01 12:03:43.537,45,1556
874,dns|networking|nexus-one|settings,2010-11-01 17:31:25.013,874,2557
267,ads,2010-11-01 18:31:08.367,10,2560
10,ads,2010-11-01 18:49:00.163,10,2560
121,home-screen|htc-sense,2010-11-02 08:25:18.460,121,2566
594,2.1-eclair|google-play-store|security,2010-11-02 10:55:41.827,182,2013
922,accounts|gmail|google-account,2010-11-02 12:45:34.400,922,2569
10,home-screen|htc-sense,2010-11-02 13:33:31.877,121,2566
930,audio|samsung-galaxy-s,2010-11-02 13:34:48.443,428,1909
196,accounts|gmail|google-account,2010-11-02 16:17:45.290,922,2569
196,custom-roms|rom-flashing|viewsonic-gtablet,2010-11-02 16:28:44.420,10,2575
10,custom-roms|rom-flashing|viewsonic-gtablet,2010-11-02 18:12:12.200,10,2575
137,qr-code,2010-11-02 19:34:21.007,1460,2581
121,2.1-eclair|wi-fi,2010-11-02 22:32:12.067,121,2583
792,2.2-froyo|motorola-droid-2,2010-11-03 01:31:21.750,939,2586
939,2.2-froyo|motorola-droid-2,2010-11-03 04:34:46.710,939,2586
156,applications,2010-11-03 13:41:18.633,156,2591
267,htc-sync-3.0|sync,2010-11-03 14:23:42.890,267,2592
10,2.2-froyo|htc-wildfire|video,2010-11-03 16:09:42.800,764,2239
267,lost-phone,2010-11-03 19:04:41.047,267,2603
86,dlna|media-player,2010-11-03 19:27:30.553,86,1051
65,cyanogenmod|settings,2010-11-03 19:55:48.443,65,2607
10,htc-desire|swype,2010-11-03 22:43:32.787,10,2612
267,camera|htc-dream|zooming,2010-11-04 00:12:37.143,267,2619
764,2.2-froyo|htc-wildfire|video,2010-11-04 04:33:31.710,764,2239
965,htc-desire|swype,2010-11-04 12:23:31.173,10,2612
267,contacts|google-voice,2010-11-04 13:09:09.713,889,2621
26,lost-phone,2010-11-04 14:02:55.450,267,2603
965,lost-phone,2010-11-04 14:32:24.587,267,2603
889,contacts|google-voice,2010-11-04 15:25:00.753,889,2621
65,2.1-eclair|data-recovery,2010-11-05 10:37:44.940,65,2642
267,camera|focus|zooming,2010-11-05 18:31:26.030,267,2650
3,camera|focus|zooming,2010-11-05 18:32:56.123,267,2650
10,camera|focus|zooming,2010-11-05 18:47:09.673,267,2650
537,htc-wildfire|skype,2010-11-06 08:18:42.993,537,2661
10,gmail,2010-11-06 12:37:48.300,464,2665
10,cyanogenmod|keyboard|motorola-droid|swype,2010-11-06 13:17:04.303,10,2468
156,samsung-galaxy-s|samsung-kies|updates,2010-11-06 13:58:51.350,304,181
267,gallery|picasa,2010-11-06 20:37:27.280,267,2533
156,2.1-eclair|facebook,2010-11-06 21:38:30.630,10,2342
