696,Is there a gedit plugin that adds search features?
697,Disable CTRL+Q in Firefox without keyconfig extension
698,"Nautilus sorts the Name-column ""mysteriously"". How can I change the collating sequence?"
699,Why was Banshee chosen to be the default for 11.04?
700,"Synaptic remove ""gedit"" wants to remove ""ubuntu-desktop"". How can I reinstall ""gedit""?"
701,Why is Desktop Unity using the global application menu?
702,How to auto mount my external hard drive?
703,How do I know if a laptop will work with Ubuntu?
704,How can I tell whether my Firefox is 32 bit or 64 bit?
705,What developer text editors are available for Ubuntu?
706,Alt + sysrq + REISUB doesn't reboot my laptop
707,How do I automatically obscure my face when using video chat?
708,Add a string to a text file from terminal
709,How to clone a hard drive to an image that I can open later?
710,How can I physically identify a single drive in a RAID array?
711,How can I convert a ppt to a pdf from the command line?
712,the font of gnome suddenly became weird
713,Home network printer recommendations
714,How to change user's language (locale) back to English?
715,Generating an app list from the old installation to run it on the new installation
716,How do you I find a list of softwares which are outdated and needs upgrade?
717,How can I set up Ubuntu to install updates without asking?
718,"How to download flash (streaming) videos from sites like youtube, dailymotion, vimeo, etc.?"
719,Ubuntu Netbook Edition and automatic login
720,"What do the abbreviations ""etc"" and ""usr"" mean?"
721,Python 3 error when running the print command
722,What blog editor software are available?
723,How do I start a second instance of a program from Unity's launcher?
724,Where can I find all the wallpapers ever included?
725,Postgresql 8.4 for newbies
726,Firefox youtube flash player shows as grey box?
727,How to sort or manually arrange Evolution Mail Account Names in Preferences?
728,Command line games
729,Klipper pop-up menu does not exist anymore
730,How do I play m3u8 files?
731,"Is it safe to change my Lucid sources to Maverick, to get one app, then revert to Lucid?"
732,Where to find great themes?
733,Youtube streaming is not working on totem
734,Why is Wayland better?
735,Long wait time on login
736,How can I rearrange the order of OSes in the boot menu?
737,"How do I install Adobe Air using ""Ubuntu Software Centre"""
738,"What does ""Fix Committed"" mean?"
739,What's the best Wireframing tool?
740,How do I install themes?
741,Can you recommend a good modern GUI download manager (wget wrapper?)
742,Docky Bookmarks AND Mounted Drives Plugins won't work
743,How can I capture network traffic of a single process?
744,How do I find out which process is preventing a umount?
745,Force gdm login screen to the primary monitor
746,"What is the difference between ""gksudo nautilus"" and ""sudo nautilus""?"
747,Where can I find Vagrant packages?
748,Printing on CD/DVD with Epson Stylus Photo R285 (or similar)
749,How to open ssh://username@hostname link
750,Is the difference between sudo and gksu the same as the difference between sudo -i and sudo -s?
751,How do I use 'chmod' on an NTFS (or FAT32) partition?
752,No box characters after changing the default Grub font
753,Where are release notes from security updates that were installed in the background?
754,Backup Evolution Mail
755,A command-line clipboard copy and paste utility?
756,Why does removing Firefox install another browser?
757,users disappear from options menu when given uids under 1000
758,How do I install BCM4312 wireless drivers?
759,Solving permission problems when using external EXT4 hard disk with multiple linux installs
760,dark video with Skype
761,How can I navigate to /tmp?
762,Is there a tool to measure speed of your pc/laptop?
763,How to stop constantly blinking Wifi LED?
764,Windows FTP script download from Ubuntu
765,Command to mute and unmute a microphone
766,Does Ubuntu support USB 3.0?
767,How do I start the VNC server?
768,Making diff output more readable
769,No access to Samba shares
770,Why can't I create a partition table on my USB flash drive using GParted?
771,"Delete empty ""lost+found"" folder automatically if it's empty"
772,iPython Like Command History For Shell
773,How to go automatically from Suspend into Hibernate?
774,10.10 Upgrade Screen Resolution Issue
775,Getting back Ubuntu's default boot splash
776,What is a good Foxit Reader equivalent?
777,Do you ever have to do any regular maintenance?
778,"Vulnerability Scanner, nmap vs Nessus"
779,File and directory comparison tool?
780,How can I find the version of Ubuntu that is installed?
781,How to watch mounted DVD image in VLC?
782,How to check if Ubuntu Desktop or Server is installed?
783,How to create an encrypted partition?
784,"Why doesn't Chromium have ""Chrome PDF Viewer"" plugin?"
785,How can I make Compiz and Metacity co-exist happily? I only have one or the other
786,Setting up a git server
787,Is there a way to have wall messages show to desktop users?
788,How to set a Upstart job to start manually?
789,How can I revert a config file back to the originally installed version after I have edited it?
790,Asus K52F laptop web camera shows upside-down picture in Skype
791,"Which tool to use for ""home banking""?"
792,Different cursor in Skype
793,Adjust volume via commandline so that volume notify pops up
794,Recommended console ftp clients
795,How do I remove players I don't use from the sound indicator?
796,How do I upgrade to the development release (aka. Ubuntu+1)?
797,How to send mail from the command line?
798,Other devices in the battery power indicator?
799,How to change the screen resolution for the GDM login screen?
800,"How do I fix the GPG error ""NO_PUBKEY""?"
801,"How can I read every DVD, even if encrypted by CSS or other?"
802,"Can I use every .deb file, whatever my Ubuntu version or architecture?"
803,Why is there an 'About me' panel?
804,Gnome panel and menu bar can't be clicked..!
805,How to program a status icon that will display in Ubuntu as well as in other distributions?
806,"When creating a new text file, should I add a .txt extension to its name?"
807,Easy backup/restore of installed system?
808,What's a preferred way now to bulk upload images to Flickr?
809,Using rsync with exclude/include
810,How to delete or replace an already created symbolic link?
811,Download a file over an active SSH session
812,Command works partially when run from startup applications
813,moving windows 7 to a virtual machine
814,Updating firmware on a HP Color LaserJet CP2025dn
815,How to kill applications
816,How do I change the default text editor?
817,How to create a personal branch in Launchpad?
818,Access iTunes shares from Rhythmbox?
819,How do we get this magic performance-boosting 200 line patch?
820,How can I collect all svg icons from my computer?
821,Can I simulate a slow hard drive?
822,How to hide process arguments from other users?
823,How do we get NVidia to make nvidia-settings a less terrible piece of software?
824,Will Wayland have network transparency?
825,"Is there a keybind to minimize all windows, without a toggle?"
826,How can I edit/create new launcher items in Unity by hand?
827,Finding out what package a command came from
828,Trash bin is not opening
829,Bandwidth Aggregation with multiple 3G cards?
830,Where does Ubuntu store the SSL certificates for Pidgin?
831,X Server for Windows?
832,Use existing Ubuntu partition as an installation image?
833,"Using the ""Alternative to the Magic Patch"" on a server: good idea or bad idea?"
834,How to play .ts files? (and other unusual formats)
835,"I have a hardware detection problem, what logs do I need to look into?"
836,What would be the most practical way for a web developer to develop on Ubuntu but test on IE
837,How to disable single mouse click folder opening?
838,"Is there a virtual printer to output an Open Office doc to multiple images (jpg, png etc)?"
839,How can I change the default audio device from command line?
840,Would compiling programs from source speed up my operating system?
